id,ingredients_id,raw,cooked,deep_fry,shallow_fry,boiled,roasted,updated_at,created_at,custom,custom_name
466,1148,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 10:33:36.884,2025-04-01 10:33:36.884,0.000,Custom
467,1149,1.000,0.750,0.650,0.700,0.800,0.700,2025-04-01 10:34:13.63,2025-04-01 10:34:13.63,0.000,Custom
468,1150,1.000,0.700,0.000,0.000,0.750,0.650,2025-04-01 10:34:25.894,2025-04-01 10:34:25.894,0.000,Custom
469,1151,1.000,0.700,0.000,0.000,0.750,0.650,2025-04-01 10:34:36.226,2025-04-01 10:34:36.226,0.000,Custom
470,1152,1.000,0.500,0.000,0.000,0.500,0.400,2025-04-01 10:35:11.42,2025-04-01 10:35:11.42,0.000,Custom
471,1153,1.000,0.800,0.000,0.000,0.850,0.750,2025-04-01 10:35:21.894,2025-04-01 10:35:21.894,0.000,Custom
472,1154,1.000,0.500,0.400,0.450,0.600,0.550,2025-04-01 10:35:33.742,2025-04-01 10:35:33.742,0.000,Custom
473,1155,1.000,0.750,0.600,0.650,0.800,0.700,2025-04-01 10:36:13.72,2025-04-01 10:36:13.72,0.000,Custom
474,1156,1.000,0.700,0.000,0.000,0.750,0.650,2025-04-01 10:36:24.867,2025-04-01 10:36:24.867,0.000,Custom
475,1157,1.000,0.500,0.400,0.450,0.550,0.450,2025-04-01 10:36:36.773,2025-04-01 10:36:36.773,0.000,Custom
476,1158,1.000,0.500,0.400,0.450,0.550,0.450,2025-04-01 10:37:11.919,2025-04-01 10:37:11.919,0.000,Custom
477,1159,1.000,0.500,0.000,0.000,0.500,0.400,2025-04-01 10:37:24.382,2025-04-01 10:37:24.382,0.000,Custom
478,1160,1.000,0.750,0.000,0.000,0.750,0.700,2025-04-01 10:37:35.805,2025-04-01 10:37:35.805,0.000,Custom
479,1161,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:38:12.303,2025-04-01 10:38:12.303,0.000,Custom
480,1162,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:38:24.296,2025-04-01 10:38:24.296,0.000,Custom
481,1163,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:38:33.963,2025-04-01 10:38:33.963,0.000,Custom
482,1164,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:39:11.744,2025-04-01 10:39:11.744,0.000,Custom
483,1165,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 10:39:21.838,2025-04-01 10:39:21.838,0.000,Custom
484,1166,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:39:33.862,2025-04-01 10:39:33.862,0.000,Custom
485,1167,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:40:14.585,2025-04-01 10:40:14.585,0.000,Custom
486,1168,1.000,1.000,1.000,1.000,0.000,1.000,2025-04-01 10:40:26.051,2025-04-01 10:40:26.051,0.000,Custom
487,1169,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 10:40:36.458,2025-04-01 10:40:36.458,0.000,Custom
488,1170,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 10:41:12.164,2025-04-01 10:41:12.164,0.000,Custom
489,1171,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 10:41:22.733,2025-04-01 10:41:22.733,0.000,Custom
490,1172,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 10:41:32.55,2025-04-01 10:41:32.55,0.000,Custom
491,1173,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:42:11.496,2025-04-01 10:42:11.496,0.000,Custom
492,1174,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:42:21.706,2025-04-01 10:42:21.706,0.000,Custom
493,1175,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:42:32.981,2025-04-01 10:42:32.981,0.000,Custom
494,1176,1.000,0.900,0.000,0.000,0.950,0.850,2025-04-01 10:43:12.574,2025-04-01 10:43:12.574,0.000,Custom
495,1177,1.000,0.900,0.000,0.000,0.950,0.850,2025-04-01 10:43:26.197,2025-04-01 10:43:26.197,0.000,Custom
496,1178,1.000,0.800,0.000,0.000,0.800,0.700,2025-04-01 10:43:37.701,2025-04-01 10:43:37.701,0.000,Custom
497,1179,1.000,0.900,0.000,0.000,0.950,0.850,2025-04-01 10:44:11.301,2025-04-01 10:44:11.301,0.000,Custom
498,1180,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:44:21.502,2025-04-01 10:44:21.502,0.000,Custom
499,1181,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:44:33.682,2025-04-01 10:44:33.682,0.000,Custom
500,1182,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:45:13.223,2025-04-01 10:45:13.223,0.000,Custom
501,1183,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 10:45:22.44,2025-04-01 10:45:22.44,0.000,Custom
502,1184,1.000,0.900,0.850,0.850,0.950,0.800,2025-04-01 10:45:34.512,2025-04-01 10:45:34.512,0.000,Custom
503,1185,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:46:12.201,2025-04-01 10:46:12.201,0.000,Custom
504,1186,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:46:24.159,2025-04-01 10:46:24.159,0.000,Custom
505,1187,1.000,0.800,0.000,0.000,0.800,0.700,2025-04-01 10:46:35.967,2025-04-01 10:46:35.967,0.000,Custom
506,1188,1.000,2.400,0.000,0.000,2.400,0.000,2025-04-01 10:47:09.87,2025-04-01 10:47:09.87,0.000,Custom
507,1189,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 10:47:21.839,2025-04-01 10:47:21.839,0.000,Custom
508,1190,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 10:47:32.519,2025-04-01 10:47:32.519,0.000,Custom
509,1191,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 10:48:10.428,2025-04-01 10:48:10.428,0.000,Custom
510,1192,1.000,2.400,0.000,0.000,2.400,0.000,2025-04-01 10:48:22.971,2025-04-01 10:48:22.971,0.000,Custom
511,1193,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 10:48:35.114,2025-04-01 10:48:35.114,0.000,Custom
512,1194,1.000,0.900,0.000,0.000,0.000,0.850,2025-04-01 10:49:10.824,2025-04-01 10:49:10.824,0.000,Custom
513,1195,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:49:21.883,2025-04-01 10:49:21.883,0.000,Custom
514,1196,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 10:49:33.521,2025-04-01 10:49:33.521,0.000,Custom
515,1197,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:50:13.735,2025-04-01 10:50:13.735,0.000,Custom
516,1198,1.000,1.200,0.000,0.000,1.200,0.000,2025-04-01 10:50:25.465,2025-04-01 10:50:25.465,0.000,Custom
517,1199,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:50:36.059,2025-04-01 10:50:36.059,0.000,Custom
518,1200,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:51:10.376,2025-04-01 10:51:10.376,0.000,Custom
519,1201,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:51:21.983,2025-04-01 10:51:21.983,0.000,Custom
520,1203,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:52:09.832,2025-04-01 10:52:09.832,0.000,Custom
521,1204,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:52:21.829,2025-04-01 10:52:21.829,0.000,Custom
522,1205,1.000,0.900,0.800,0.850,0.950,0.850,2025-04-01 10:52:33.431,2025-04-01 10:52:33.431,0.000,Custom
523,1206,1.000,0.900,0.800,0.850,0.950,0.850,2025-04-01 10:53:12.103,2025-04-01 10:53:12.103,0.000,Custom
524,1207,1.000,0.900,0.800,0.850,0.950,0.850,2025-04-01 10:53:21.588,2025-04-01 10:53:21.588,0.000,Custom
525,1208,1.000,0.900,0.850,0.850,0.950,0.800,2025-04-01 10:53:33.182,2025-04-01 10:53:33.182,0.000,Custom
526,1209,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:54:12.725,2025-04-01 10:54:12.725,0.000,Custom
527,1210,1.000,0.900,0.800,0.850,0.950,0.850,2025-04-01 10:54:24.004,2025-04-01 10:54:24.004,0.000,Custom
528,1211,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 10:54:33.729,2025-04-01 10:54:33.729,0.000,Custom
529,1212,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 10:55:11.606,2025-04-01 10:55:11.606,0.000,Custom
530,1213,1.000,0.750,0.600,0.650,0.750,0.700,2025-04-01 10:55:20.315,2025-04-01 10:55:20.315,0.000,Custom
531,1214,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:55:30.382,2025-04-01 10:55:30.382,0.000,Custom
532,1215,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:56:14.789,2025-04-01 10:56:14.789,0.000,Custom
533,1216,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 10:56:25.597,2025-04-01 10:56:25.597,0.000,Custom
534,1217,1.000,0.900,0.850,0.880,0.920,0.800,2025-04-01 10:56:34.487,2025-04-01 10:56:34.487,0.000,Custom
535,1218,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 10:57:11.02,2025-04-01 10:57:11.02,0.000,Custom
536,1219,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:57:22.984,2025-04-01 10:57:22.984,0.000,Custom
537,1220,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:57:33.801,2025-04-01 10:57:33.801,0.000,Custom
538,1221,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:58:11.381,2025-04-01 10:58:11.381,0.000,Custom
539,1222,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:58:21.567,2025-04-01 10:58:21.567,0.000,Custom
540,1223,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:58:30.348,2025-04-01 10:58:30.348,0.000,Custom
541,1224,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:59:10.854,2025-04-01 10:59:10.854,0.000,Custom
542,1225,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 10:59:20.67,2025-04-01 10:59:20.67,0.000,Custom
543,1226,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 10:59:31.632,2025-04-01 10:59:31.632,0.000,Custom
544,1227,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 11:00:13.055,2025-04-01 11:00:13.055,0.000,Custom
545,1228,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:00:24.186,2025-04-01 11:00:24.186,0.000,Custom
546,1229,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:00:35.912,2025-04-01 11:00:35.912,0.000,Custom
547,1230,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:01:10.744,2025-04-01 11:01:10.744,0.000,Custom
548,1231,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:01:23.404,2025-04-01 11:01:23.404,0.000,Custom
549,1232,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 11:01:33.59,2025-04-01 11:01:33.59,0.000,Custom
550,1233,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 11:02:13.619,2025-04-01 11:02:13.619,0.000,Custom
551,1234,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 11:02:26.239,2025-04-01 11:02:26.239,0.000,Custom
552,1235,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 11:02:36.262,2025-04-01 11:02:36.262,0.000,Custom
553,1236,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:03:12.552,2025-04-01 11:03:12.552,0.000,Custom
554,1237,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:03:23.071,2025-04-01 11:03:23.071,0.000,Custom
555,1238,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:03:33.401,2025-04-01 11:03:33.401,0.000,Custom
556,1239,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:04:10.768,2025-04-01 11:04:10.768,0.000,Custom
557,1241,1.000,0.700,0.000,0.000,0.700,0.000,2025-04-01 11:04:32.916,2025-04-01 11:04:32.916,0.000,Custom
558,1242,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:05:11.66,2025-04-01 11:05:11.66,0.000,Custom
559,1243,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:05:21.635,2025-04-01 11:05:21.635,0.000,Custom
560,1244,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:05:34.055,2025-04-01 11:05:34.055,0.000,Custom
561,1245,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:06:12.792,2025-04-01 11:06:12.792,0.000,Custom
562,1246,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:06:23.06,2025-04-01 11:06:23.06,0.000,Custom
563,1247,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:06:33.294,2025-04-01 11:06:33.294,0.000,Custom
564,1248,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 11:07:10.376,2025-04-01 11:07:10.376,0.000,Custom
565,1249,1.000,1.000,1.000,1.000,0.000,0.000,2025-04-01 11:07:19.715,2025-04-01 11:07:19.715,0.000,Custom
566,1250,1.000,1.300,0.000,0.000,1.300,1.200,2025-04-01 11:07:32.304,2025-04-01 11:07:32.304,0.000,Custom
567,1251,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:08:11.74,2025-04-01 11:08:11.74,0.000,Custom
568,1252,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:08:22.369,2025-04-01 11:08:22.369,0.000,Custom
569,1253,1.000,0.900,0.800,0.850,0.950,0.850,2025-04-01 11:08:34.067,2025-04-01 11:08:34.067,0.000,Custom
570,1254,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:09:13.871,2025-04-01 11:09:13.871,0.000,Custom
571,1255,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:09:24.679,2025-04-01 11:09:24.679,0.000,Custom
572,1256,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:09:34.574,2025-04-01 11:09:34.574,0.000,Custom
573,1257,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:10:12.119,2025-04-01 11:10:12.119,0.000,Custom
574,1258,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:10:23.3,2025-04-01 11:10:23.3,0.000,Custom
575,1259,1.000,0.900,0.800,0.850,0.950,0.800,2025-04-01 11:10:35.021,2025-04-01 11:10:35.021,0.000,Custom
576,1260,1.000,0.900,0.800,0.850,0.950,0.800,2025-04-01 11:11:11.002,2025-04-01 11:11:11.002,0.000,Custom
577,1261,1.000,0.800,0.000,0.000,0.800,0.700,2025-04-01 11:11:20.445,2025-04-01 11:11:20.445,0.000,Custom
578,1262,1.000,0.300,0.000,0.000,0.000,0.300,2025-04-01 11:11:32.767,2025-04-01 11:11:32.767,0.000,Custom
579,1263,1.000,0.300,0.000,0.000,0.000,0.300,2025-04-01 11:12:14.464,2025-04-01 11:12:14.464,0.000,Custom
580,1264,1.000,0.800,0.700,0.750,0.850,0.750,2025-04-01 11:12:25.68,2025-04-01 11:12:25.68,0.000,Custom
581,1265,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:12:38.737,2025-04-01 11:12:38.737,0.000,Custom
582,1266,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:13:11.893,2025-04-01 11:13:11.893,0.000,Custom
583,1268,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:13:31.55,2025-04-01 11:13:31.55,0.000,Custom
584,1306,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 11:14:22.776,2025-04-01 11:14:22.776,0.000,Custom
585,1307,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:14:32.843,2025-04-01 11:14:32.843,0.000,Custom
586,1270,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:15:10.991,2025-04-01 11:15:10.991,0.000,Custom
587,1271,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:15:22.043,2025-04-01 11:15:22.043,0.000,Custom
588,1273,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:16:15.172,2025-04-01 11:16:15.172,0.000,Custom
589,1274,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:16:27.308,2025-04-01 11:16:27.308,0.000,Custom
590,1275,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:16:37.969,2025-04-01 11:16:37.969,0.000,Custom
591,1276,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:17:11.459,2025-04-01 11:17:11.459,0.000,Custom
592,1277,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:17:22.041,2025-04-01 11:17:22.041,0.000,Custom
593,1278,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:17:33.968,2025-04-01 11:17:33.968,0.000,Custom
594,1279,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:18:10.29,2025-04-01 11:18:10.29,0.000,Custom
595,1280,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:18:20.364,2025-04-01 11:18:20.364,0.000,Custom
596,1281,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:18:30.307,2025-04-01 11:18:30.307,0.000,Custom
597,1282,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:19:11.319,2025-04-01 11:19:11.319,0.000,Custom
598,1283,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:19:20.839,2025-04-01 11:19:20.839,0.000,Custom
599,1285,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:20:14.619,2025-04-01 11:20:14.619,0.000,Custom
600,1286,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:20:23.432,2025-04-01 11:20:23.432,0.000,Custom
601,1287,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:20:32.183,2025-04-01 11:20:32.183,0.000,Custom
602,1288,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:21:10.865,2025-04-01 11:21:10.865,0.000,Custom
603,1289,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:21:22.722,2025-04-01 11:21:22.722,0.000,Custom
604,1290,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:21:31.521,2025-04-01 11:21:31.521,0.000,Custom
605,1291,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:22:11.382,2025-04-01 11:22:11.382,0.000,Custom
606,1292,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 11:22:23.067,2025-04-01 11:22:23.067,0.000,Custom
607,1293,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 11:22:32.946,2025-04-01 11:22:32.946,0.000,Custom
608,1294,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 11:23:12.011,2025-04-01 11:23:12.011,0.000,Custom
609,1295,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 11:23:22.248,2025-04-01 11:23:22.248,0.000,Custom
610,1296,1.000,0.750,0.000,0.000,0.000,0.700,2025-04-01 11:23:32.746,2025-04-01 11:23:32.746,0.000,Custom
611,1297,1.000,0.700,0.000,0.000,0.000,0.750,2025-04-01 11:24:13.406,2025-04-01 11:24:13.406,0.000,Custom
612,1298,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 11:24:24.695,2025-04-01 11:24:24.695,0.000,Custom
613,1299,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 11:24:34.171,2025-04-01 11:24:34.171,0.000,Custom
614,1300,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 11:25:10.655,2025-04-01 11:25:10.655,0.000,Custom
615,1301,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:25:23.8,2025-04-01 11:25:23.8,0.000,Custom
616,1302,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:25:35.097,2025-04-01 11:25:35.097,0.000,Custom
617,1303,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:26:10.709,2025-04-01 11:26:10.709,0.000,Custom
618,1304,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 11:26:19.464,2025-04-01 11:26:19.464,0.000,Custom
619,1305,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:26:30.696,2025-04-01 11:26:30.696,0.000,Custom
620,1308,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:27:12.29,2025-04-01 11:27:12.29,0.000,Custom
621,1309,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:27:24.099,2025-04-01 11:27:24.099,0.000,Custom
622,1310,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:27:34.18,2025-04-01 11:27:34.18,0.000,Custom
623,1311,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:28:12.472,2025-04-01 11:28:12.472,0.000,Custom
624,1312,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:28:24.013,2025-04-01 11:28:24.013,0.000,Custom
625,1313,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 11:28:34.914,2025-04-01 11:28:34.914,0.000,Custom
626,1314,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:29:11.12,2025-04-01 11:29:11.12,0.000,Custom
627,1315,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:29:21.985,2025-04-01 11:29:21.985,0.000,Custom
628,1316,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 11:29:34.066,2025-04-01 11:29:34.066,0.000,Custom
629,1317,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 11:30:18.356,2025-04-01 11:30:18.356,0.000,Custom
630,1318,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:30:30.043,2025-04-01 11:30:30.043,0.000,Custom
631,1319,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:30:42.042,2025-04-01 11:30:42.042,0.000,Custom
632,1320,1.000,2.700,0.000,0.000,2.700,0.000,2025-04-01 11:31:09.914,2025-04-01 11:31:09.914,0.000,Custom
633,1321,1.000,2.300,0.000,0.000,2.300,0.000,2025-04-01 11:31:21.664,2025-04-01 11:31:21.664,0.000,Custom
634,1322,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:31:33.029,2025-04-01 11:31:33.029,0.000,Custom
635,1323,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:32:11.539,2025-04-01 11:32:11.539,0.000,Custom
636,1324,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:32:22.283,2025-04-01 11:32:22.283,0.000,Custom
637,1325,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:32:32.068,2025-04-01 11:32:32.068,0.000,Custom
638,1326,1.000,1.500,0.000,0.000,1.500,0.000,2025-04-01 11:33:12.544,2025-04-01 11:33:12.544,0.000,Custom
639,1327,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:33:22.341,2025-04-01 11:33:22.341,0.000,Custom
640,1328,1.000,0.850,0.000,0.000,0.850,0.000,2025-04-01 11:33:32.153,2025-04-01 11:33:32.153,0.000,Custom
641,1329,1.000,0.800,0.000,0.000,0.800,0.000,2025-04-01 11:34:10.876,2025-04-01 11:34:10.876,0.000,Custom
642,1330,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:34:22.443,2025-04-01 11:34:22.443,0.000,Custom
643,1331,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:34:32.444,2025-04-01 11:34:32.444,0.000,Custom
644,1332,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:35:11.313,2025-04-01 11:35:11.313,0.000,Custom
645,1333,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:35:21.653,2025-04-01 11:35:21.653,0.000,Custom
646,1334,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 11:35:31.512,2025-04-01 11:35:31.512,0.000,Custom
647,1335,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:36:11.676,2025-04-01 11:36:11.676,0.000,Custom
648,1336,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:36:23.307,2025-04-01 11:36:23.307,0.000,Custom
649,1337,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:36:34.245,2025-04-01 11:36:34.245,0.000,Custom
650,1338,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:37:10.069,2025-04-01 11:37:10.069,0.000,Custom
651,1339,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 11:37:19.32,2025-04-01 11:37:19.32,0.000,Custom
652,1340,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:37:31.601,2025-04-01 11:37:31.601,0.000,Custom
653,1341,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:38:12.151,2025-04-01 11:38:12.151,0.000,Custom
654,1343,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:38:31.154,2025-04-01 11:38:31.154,0.000,Custom
655,1344,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:39:09.792,2025-04-01 11:39:09.792,0.000,Custom
656,1345,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:39:21.479,2025-04-01 11:39:21.479,0.000,Custom
657,1346,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:39:31.431,2025-04-01 11:39:31.431,0.000,Custom
658,1347,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:40:10.806,2025-04-01 11:40:10.806,0.000,Custom
659,1348,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:40:22.9,2025-04-01 11:40:22.9,0.000,Custom
660,1349,1.000,1.000,0.000,0.000,1.000,0.000,2025-04-01 11:40:32.397,2025-04-01 11:40:32.397,0.000,Custom
661,1350,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:41:10.839,2025-04-01 11:41:10.839,0.000,Custom
662,1351,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:41:23.823,2025-04-01 11:41:23.823,0.000,Custom
663,1352,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:41:34.867,2025-04-01 11:41:34.867,0.000,Custom
664,1353,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:42:09.041,2025-04-01 11:42:09.041,0.000,Custom
665,1354,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:42:20.802,2025-04-01 11:42:20.802,0.000,Custom
666,1355,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:42:31.996,2025-04-01 11:42:31.996,0.000,Custom
667,1356,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:43:12.917,2025-04-01 11:43:12.917,0.000,Custom
668,1357,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:43:24.906,2025-04-01 11:43:24.906,0.000,Custom
669,1358,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:43:34.512,2025-04-01 11:43:34.512,0.000,Custom
670,1359,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:44:12.733,2025-04-01 11:44:12.733,0.000,Custom
671,1360,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 11:44:23.43,2025-04-01 11:44:23.43,0.000,Custom
672,1361,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:44:34.219,2025-04-01 11:44:34.219,0.000,Custom
673,1362,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:45:14.796,2025-04-01 11:45:14.796,0.000,Custom
